Date,Normalized_Balance,dayofweek_sin,dayofweek_cos,balance_1d_ago,balance_7d_ago,balance_30d_ago,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,balance_changed
2024-02-21,0.3717166144102263,0.9749279121818236,-0.22252093395631434,0.3717166144102263,0.19640264045427597,0.12913538178896677,0.24649234729883318,0.2557535203590731,0.08554445998625432,0.09078423653854138,0
2024-02-22,0.07154343391819065,0.43388373911755823,-0.900968867902419,0.3717166144102263,0.19640264045427597,0.24799231328452634,0.22865531779367818,0.24987189104686194,0.1078410512562808,0.09681957326032019,1
2024-02-23,0.07154343391819065,-0.433883739117558,-0.9009688679024191,0.07154343391819065,0.19640264045427597,0.24502088999713734,0.21081828828852314,0.24408930917756375,0.12328486357803582,0.10215289791853067,0
2024-02-24,0.07154343391819065,-0.9749279121818236,-0.2225209339563146,0.07154343391819065,0.19640264045427597,0.24502088999713734,0.19298125878336808,0.2383067273082655,0.13426187243043058,0.10689816063631656,0
2024-02-25,0.07154343391819065,-0.7818314824680299,0.6234898018587334,0.07154343391819065,0.19640264045427597,0.2193477927940965,0.17514422927821302,0.23337991534573532,0.141813154323817,0.11112460173566152,0
2024-02-26,0.07154343391819065,0.0,1.0,0.07154343391819065,0.19640264045427597,0.2193477927940965,0.157307199773058,0.22845310338320512,0.14646951436968533,0.11497789565532723,0
2024-04-10,0.8025929590461208,0.9749279121818236,-0.22252093395631434,0.07154343391819065,0.3717166144102263,0.2193477927940965,0.21886096329247146,0.24789460892493928,0.28065998564392275,0.15554044614674467,1
2024-04-11,0.8025929590461208,0.43388373911755823,-0.900968867902419,0.8025929590461208,0.3717166144102263,0.18075625456373476,0.28041472681188495,0.26862249907435215,0.35671564245066867,0.18494038362241447,0
2024-04-12,0.8025929590461208,-0.433883739117558,-0.9009688679024191,0.8025929590461208,0.07154343391819065,0.17778483127634576,0.3848503732587321,0.289449436666678,0.3907624079703573,0.2080902945329106,0
2024-04-13,0.8025929590461208,-0.9749279121818236,-0.2225209339563146,0.8025929590461208,0.07154343391819065,0.17481340798895678,0.48928601970557933,0.3103754217019168,0.3907624079703573,0.22688167200662582,0
2024-04-14,0.8025929590461208,-0.7818314824680299,0.6234898018587334,0.8025929590461208,0.07154343391819065,0.17481340798895678,0.5937216661524264,0.3313014067371556,0.3567156424506685,0.24236959797821822,0
2024-04-15,0.5936365306303524,0.0,1.0,0.8025929590461208,0.07154343391819065,0.17481340798895678,0.6683063942541639,0.34526217749186877,0.27442850519478773,0.24509194394204628,1
2024-04-16,0.5936365306303524,0.7818314824680298,0.6234898018587336,0.5936365306303524,0.07154343391819065,0.17481340798895678,0.7428911223559013,0.35922294824658196,0.10196029686700543,0.2469693343551798,0
2024-04-17,0.5698651443312405,0.9749279121818236,-0.22252093395631434,0.5936365306303524,0.8025929590461208,0.17481340798895678,0.7096442916823469,0.37239133945799147,0.11619784159039565,0.24732937494876203,1
2024-04-18,0.5698651443312405,0.43388373911755823,-0.900968867902419,0.5698651443312405,0.8025929590461208,0.17481340798895678,0.6763974610087926,0.3855597306694009,0.11844332214344054,0.24696359081496677,0
2024-04-19,0.5698651443312405,-0.433883739117558,-0.9009688679024191,0.5698651443312405,0.8025929590461208,0.4022331315717112,0.6431506303352383,0.3911474644280518,0.10943741886362421,0.2492397572072496,0
2024-04-20,0.5698651443312405,-0.9749279121818236,-0.2225209339563146,0.5698651443312405,0.8025929590461208,0.4022331315717112,0.6099037996616838,0.39673519818670283,0.08570369100417544,0.25136686163004207,0
2024-04-21,0.5698651443312405,-0.7818314824680299,0.6234898018587334,0.5698651443312405,0.8025929590461208,0.39926170828432217,0.5766569689881296,0.40242197938826674,0.01159924881168512,0.2533480014438412,0
2024-04-22,0.5127609853073222,0.0,1.0,0.5698651443312405,0.5936365306303524,0.3867817304772884,0.5651033196562681,0.40662128788260116,0.0247225907648682,0.2541227057883352,1
2024-04-23,0.5127609853073222,0.7818314824680298,0.6234898018587336,0.5127609853073222,0.5936365306303524,0.3867817304772884,0.5535496703244067,0.4108205963769357,0.027863976478548932,0.2548234777722788,0
2024-04-24,0.5008752921577662,0.9749279121818236,-0.22252093395631434,0.5127609853073222,0.5698651443312405,0.3867817304772884,0.5436939771567675,0.4146237150996183,0.03288074340110236,0.2553032821008612,1
2024-04-25,0.5008752921577662,0.43388373911755823,-0.900968867902419,0.5008752921577662,0.5698651443312405,0.3867817304772884,0.5338382839891284,0.4184268338223009,0.03404758116401658,0.25572368282497127,0
2024-04-26,0.5008752921577662,-0.433883739117558,-0.9009688679024191,0.5008752921577662,0.5698651443312405,0.19640264045427597,0.5239825908214891,0.42857592221241714,0.03179126727154185,0.25263141631402586,0
2024-04-27,0.5008752921577662,-0.9749279121818236,-0.2225209339563146,0.5008752921577662,0.5698651443312405,0.19640264045427597,0.5141268976538499,0.43872501060253355,0.025208807219701434,0.2490733854629807,0
2024-04-28,0.5008752921577662,-0.7818314824680299,0.6234898018587334,0.5008752921577662,0.5698651443312405,0.19640264045427597,0.5042712044862107,0.4488740989926499,0.005799624405828709,0.24502930124588407,0
2024-04-29,0.4661690681610628,0.0,1.0,0.5008752921577662,0.5127609853073222,0.19640264045427597,0.49761521632245936,0.45786631324954274,0.014556756876617918,0.2403498080504765,1
2024-04-30,0.8404226837740618,0.7818314824680298,0.6234898018587336,0.4661690681610628,0.5127609853073222,0.19640264045427597,0.5444240303891364,0.47933364802686895,0.13116243423501456,0.24490910398527063,1
2024-05-01,0.8404226837740618,0.9749279121818236,-0.22252093395631434,0.8404226837740618,0.5008752921577662,0.19640264045427597,0.5929308006200359,0.5008009828041952,0.16954343977441244,0.24746602344625115,0
2024-05-02,0.7215360380456284,0.43388373911755823,-0.900968867902419,0.8404226837740618,0.5008752921577662,0.19640264045427597,0.6244537643183019,0.5183054293905736,0.17008776048265473,0.24373650231960955,1
